y,region,country,cld,dtr,frs,pet,pre,tmn,tmp,tmx,vap,wet,elevation,X5_Ct_2010_Da,lumpy
75.25,3,37,56.4,6.4,31,0,12.4,-38.1,-34.9,-31.7,0.4,11.58,170,5.194792426,0
75.25,3,37,57.8,6.4,31,0,11.2,-38.8,-35.6,-32.4,0.4,10.54,158,5.459690842,0
75.25,3,37,57.9,6.6,31,0,10,-40.1,-36.8,-33.5,0.4,9.5,178,5.645098238,0
75.25,3,37,59.1,6.5,31,0,10,-40,-36.7,-33.5,0.4,9.52,155,5.910764968,0
75.25,3,37,59.2,6.5,31,0,10,-40.4,-37.1,-33.9,0.4,9.54,154,5.38535501,0
75.25,3,37,60.6,6.5,31,0,11.1,-40.7,-37.4,-34.2,0.3,10.61,169,6.476887309,0
75.25,3,37,61.8,6.4,31,0,11.2,-40.4,-37.2,-34,0.3,10.62,148,6.198014808,0
75.25,3,37,63.2,6.3,31,0,11.2,-40.4,-37.2,-34.1,0.3,10.62,150,6.696500686,0
75.25,3,37,62,6.4,31,0,11.3,-40.5,-37.3,-34.1,0.3,10.62,151,0,0
75.25,3,37,63.3,6.1,31,0,11.3,-40,-36.9,-33.9,0.3,10.59,151,0,0
75.25,3,37,63.4,6.1,31,0,11.2,-39.6,-36.5,-33.5,0.3,10.55,152,0,0
75.25,3,37,64.7,5.9,31,0,10,-39.5,-36.5,-33.6,0.3,9.46,146,0,0
75.25,3,37,55,6.2,31,0,11,-46.4,-43.3,-40.2,0.2,8.16,147,1.638217679,0
75.25,3,37,55,6.3,31,0,11,-46.6,-43.4,-40.3,0.2,8.16,149,1.762392574,0
75.25,3,37,55,6.4,31,0,11,-46.6,-43.4,-40.2,0.2,8.16,153,1.724849635,0
75.25,3,37,55,6.5,31,0,7.3,-46.5,-43.2,-40,0.2,5.44,156,1.683462964,0
75.25,3,37,55,6.6,31,0,9.2,-46.2,-42.9,-39.6,0.2,6.8,156,1.904372273,0
75.25,3,37,55,6.5,31,0,9.2,-45.8,-42.5,-39.3,0.2,6.79,149,1.862484184,0
75.25,3,37,56.3,6.6,31,0,9.1,-45.4,-42.1,-38.8,0.2,6.78,145,1.942201962,0
75.25,3,37,56.4,6.6,31,0,9.1,-45,-41.7,-38.4,0.2,6.77,147,5.702124778,0
75.25,3,37,56.4,6.8,31,0,7.3,-44.7,-41.3,-37.9,0.2,5.4,145,3.033574916,0
75.25,3,37,56.4,6.8,31,0,7.2,-44.4,-41,-37.6,0.2,5.39,147,5.28382314,0
75.25,3,37,57.6,6.8,31,0,10.8,-44,-40.6,-37.2,0.2,8.05,145,5.566827656,0
75.25,3,37,57.7,7,31,0,10.6,-43.5,-40,-36.5,0.2,7.96,145,1.768089779,0
75.25,3,37,59,7,31,0,8.7,-43.1,-39.6,-36.1,0.2,6.59,146,1.758855499,0
75.25,3,37,59,7,31,0,8.5,-42.7,-39.2,-35.7,0.2,6.53,145,1.892930448,0
75.25,3,37,60.3,7,31,0,8.4,-42.3,-38.8,-35.3,0.2,6.46,145,1.972981917,0
75.25,3,37,66.6,7.3,31,0.2,4.7,-32.7,-29,-25.4,0.1,3.73,147,0,0
75.25,3,37,61.6,7.3,31,0,10.6,-41.1,-37.4,-33.8,0.3,8.56,147,1.690680221,0
75.25,3,37,62.8,7.4,31,0,10.3,-40.8,-37.1,-33.4,0.2,8.42,147,1.683785752,0
75.25,3,37,64.1,7.5,31,0,10,-40.8,-37,-33.3,0.2,8.27,148,1.764477231,0
75.25,3,37,64.1,7.5,31,0,9.6,-40.5,-36.7,-33,0.2,8.12,147,1.837973233,0
75.25,3,37,66.6,7.6,31,0.1,7.6,-40.1,-36.3,-32.5,0,6.7,147,1.748402573,0
74.75,3,37,73.8,9,31,0,21.8,-29.4,-24.9,-20.4,1.2,17.58,143,0.148099752,0
74.75,3,37,73.8,9.1,31,0,20.6,-30.5,-25.9,-21.4,1.1,17.66,175,0.234389773,0
74.75,3,37,73.8,9.1,31,0,20.1,-31,-26.4,-21.9,1.1,17.72,169,0.126356196,0
74.75,3,37,73.8,9.1,31,0,20.4,-31.4,-26.8,-22.3,1,17.68,161,0.122175173,0
74.75,3,37,73.8,8.9,31,0,19.9,-30.9,-26.4,-22,1.1,17.54,161,0.122127881,0
74.75,3,37,75,8.8,31,0,20.2,-30.4,-26,-21.6,1.1,17.51,163,0.18679493,0
74.75,3,37,75,8.5,31,0,20.6,-29.5,-25.2,-21,1.1,17.69,163,0.527304082,0
74.75,3,37,76.3,8.4,31,0,21,-28.9,-24.7,-20.5,1.1,17.68,138,0.040374009,0
74.75,3,37,68.9,7.1,31,0,29.1,-28.9,-25.3,-21.8,0.9,19.28,153,5.719852729,0
74.75,3,37,68.8,7.2,31,0,25.9,-29.5,-25.9,-22.3,0.8,19.16,151,5.565581348,0
74.75,3,37,68.7,7.2,31,0,25.3,-29.8,-26.2,-22.6,0.8,19.29,152,5.620332336,0
74.75,3,37,68.6,7.2,31,0,23.6,-30.3,-26.7,-23.1,0.8,19.21,156,5.775674279,0
74.75,3,37,68.4,7.2,31,0,21.9,-30.5,-26.9,-23.3,0.8,19.11,156,5.598177658,0
74.75,3,37,67.1,7.2,31,0,21.2,-31,-27.4,-23.8,0.8,19.1,157,5.948671237,0
74.75,3,37,67,7.2,31,0,20.5,-31.2,-27.6,-24,0.7,18.88,163,5.974609675,0
74.75,3,37,66.8,7.2,31,0,19.7,-31.3,-27.7,-24.1,0.8,18.75,160,5.69155163,0
74.75,3,37,66.7,7.2,31,0,17.9,-31.6,-28,-24.4,0.6,18.6,151,5.736902814,0
74.75,3,37,65.3,7.2,31,0,16.1,-32.1,-28.5,-24.9,0.6,17.85,153,5.675976914,0
74.75,3,37,65.1,7.2,31,0,15.3,-32.3,-28.7,-25.1,0.6,17.69,159,5.907394491,0
74.75,3,37,65,7.3,31,0,13.8,-32.6,-28.9,-25.3,0.6,16.66,157,5.416943683,0
74.75,3,37,63.7,7.2,31,0,13.5,-33,-29.4,-25.8,0.5,16.59,159,5.126635277,0
74.75,3,37,63.6,7.3,31,0,12.9,-33.4,-29.7,-26.1,0.5,15.61,162,5.289386369,0
74.75,3,37,62.3,7.3,31,0,13.3,-33.3,-29.6,-26,0.5,16.12,167,6.251070028,0
74.75,3,37,62.1,7.3,31,0,14.1,-33.5,-29.8,-26.2,0.5,16.2,156,5.70965428,0
74.75,3,37,60.8,7.1,31,0,14.1,-33.5,-29.9,-26.4,0.5,14.89,162,5.548531604,0
74.75,3,37,60.6,7.1,31,0,15,-33.6,-30,-26.5,0.5,15.02,159,6.130751566,0
74.75,3,37,59.2,7.1,31,0.1,15.9,-33.5,-29.9,-26.4,0.4,15.15,158,5.704263783,0
74.75,3,37,59,7.1,31,0,16.8,-33.6,-30,-26.5,0.4,15.27,160,5.318872462,0
74.75,3,37,57.7,7,31,0,16.4,-33.8,-30.3,-26.8,0.4,14.36,160,5.544119732,0
74.75,3,37,57.5,7,31,0,17,-33.9,-30.4,-26.9,0.4,14.45,159,5.348467108,0
74.75,3,37,56.1,6.8,31,0,17.5,-33.8,-30.4,-27,0.4,14.51,151,5.292823441,0
74.75,3,37,54.8,6.9,31,0,17.9,-33.9,-30.4,-27,0.4,14.56,151,5.305967045,0
74.75,3,37,54.7,6.8,31,0,18,-33.8,-30.4,-27,0.4,14.59,157,5.588171138,0
74.75,3,37,53.3,6.7,31,0,16.7,-33.7,-30.3,-27,0.4,13.54,165,5.623331688,0
74.75,3,37,53.3,6.7,31,0,15.3,-33.7,-30.3,-27,0.4,12.48,164,5.018279144,0
74.75,3,37,52.1,6.5,31,0,17.1,-33.2,-29.9,-26.7,0.6,13.61,149,4.618272582,0
74.75,3,37,52,6.4,31,0,17.7,-33,-29.8,-26.6,0.6,13.69,143,0,0
74.75,3,37,50.7,6.5,31,0,16.7,-33.8,-30.5,-27.3,0.6,12.7,156,4.898999466,0
74.75,3,37,50.7,6.6,31,0,17.2,-33.9,-30.6,-27.3,0.5,12.77,153,4.977942847,0
74.75,3,37,50.7,6.6,31,0,17.4,-34.1,-30.8,-27.5,0.5,12.81,160,5.138448567,0
74.75,3,37,50.7,6.4,31,0,19,-34.1,-30.9,-27.7,0.5,13.91,153,5.090726701,0
74.75,3,37,50.7,6.4,31,0,17.6,-34.6,-31.4,-28.2,0.5,12.85,145,5.611823263,0
74.75,3,37,52,6.3,31,0,19,-34.2,-31,-27.9,0.5,13.91,140,5.409015939,0
74.75,3,37,52,6.2,31,0,18.7,-33.9,-30.8,-27.7,0.5,13.88,145,0,0
74.75,3,37,53.3,6.1,31,0,18.4,-34.3,-31.2,-28.2,0.5,13.86,153,0,0
74.75,3,37,53.3,6.1,31,0,16.6,-34.8,-31.7,-28.7,0.5,12.75,156,0,0
74.75,3,37,54.6,6.2,31,0,16.2,-35.4,-32.3,-29.2,0.5,12.73,158,5.486304282,0
74.75,3,37,54.7,6.1,31,0,15.8,-35.7,-32.6,-29.6,0.5,12.71,155,5.622449609,0
74.75,3,37,55.9,6.1,31,0,15.4,-35.8,-32.7,-29.7,0.5,12.69,153,5.597628944,0
74.75,3,37,56,6.2,31,0,13.9,-36.4,-33.3,-30.2,0.5,11.64,147,5.613865496,0
74.75,3,37,57.3,6.2,31,0,13.7,-37,-33.9,-30.8,0.5,11.65,150,5.983540281,0
74.75,3,37,58.6,6.1,31,0,13.5,-36.7,-33.6,-30.6,0.5,11.67,154,5.780618117,0
74.75,3,37,58.7,6.1,31,0,13.3,-37,-33.9,-30.9,0.4,11.68,152,5.696507305,0
74.75,3,37,60,5.9,31,0,13.6,-37.2,-34.2,-31.3,0.4,11.83,152,5.992292152,0
74.75,3,37,60.1,6.1,31,0,12.7,-37.6,-34.5,-31.5,0.4,10.91,155,6.483102901,0
74.75,3,37,61.4,6,31,0,13,-37.8,-34.8,-31.8,0.4,11.08,150,6.621330818,0
74.75,3,37,61.5,5.9,31,0,14.6,-38.1,-35.1,-32.2,0.4,12.36,148,6.51392364,0
74.75,3,37,62.9,6,31,0,15,-38.3,-35.3,-32.3,0.4,12.56,147,6.696230623,0
74.75,3,37,63,5.9,31,0,15.4,-38.6,-35.6,-32.7,0.4,12.74,147,6.265041174,0
74.75,3,37,55.1,6.6,31,0,10.8,-46.1,-42.8,-39.5,0.2,8.07,145,1.777373067,0
74.75,3,37,55.2,6.6,31,0,9,-45.7,-42.4,-39.1,0.2,6.71,145,2.184852698,0
74.25,3,37,73.8,9.1,31,0,19.2,-28.9,-24.3,-19.8,1.2,17.32,144,0.103726183,0
74.25,3,37,73.8,9.1,31,0,18.9,-29.4,-24.8,-20.3,1.2,17.48,168,0.061431919,0
74.25,3,37,73.8,9.2,31,0,18.5,-30.3,-25.7,-21.1,1.1,17.2,150,0.248831445,0
74.25,3,37,73.8,9.3,31,0,18.1,-31.5,-26.8,-22.2,1.1,17.26,157,0.192360855,0
74.25,3,37,73.8,9.1,31,0,18.4,-30.4,-25.8,-21.3,1.1,17.32,136,0.09950497,0
74.25,3,37,73.8,8.9,31,0,18.8,-29.9,-25.4,-21,1.1,17.19,172,0.057934428,0
74.25,3,37,75,8.8,31,0,19.2,-29.1,-24.7,-20.3,1.2,16.97,150,0.030267462,0
74.25,3,37,68.8,7,31,0,30.8,-28.7,-25.2,-21.7,0.9,20.06,145,0,0
74.25,3,37,70,7.1,31,0,29.1,-29.1,-25.5,-22,0.8,20.1,145,0,0
74.25,3,37,68.6,7.1,31,0,27.3,-29.5,-25.9,-22.4,0.8,20.01,146,0,0
74.25,3,37,68.5,7.1,31,0,25.5,-29.8,-26.2,-22.7,0.8,19.8,155,0,0
74.25,3,37,68.3,7.1,31,0,24.7,-30.1,-26.5,-23,0.8,19.66,155,0,0
74.25,3,37,68.2,7.2,31,0,23.8,-30.5,-26.9,-23.3,0.8,19.39,154,0,0
74.25,3,37,68,7.2,31,0,21.8,-30.9,-27.3,-23.7,0.7,19.3,156,5.333076872,0
74.25,3,37,67.9,7.2,31,0,20.8,-31.2,-27.6,-24,0.6,18.8,156,5.581138191,0
74.25,3,37,66.5,7.2,31,0,18.7,-31.4,-27.8,-24.2,0.6,18.48,155,6.306238899,0
74.25,3,37,66.4,7.3,31,0,17,-32,-28.3,-24.7,0.6,18.66,163,5.793556976,0
74.25,3,37,66.3,7.3,31,0,16.7,-32.1,-28.4,-24.8,0.6,18.58,168,5.479020226,0
74.25,3,37,64.9,7.3,31,0,15.8,-32.4,-28.7,-25.1,0.6,17.96,155,6.071215307,0
74.25,3,37,64.8,7.4,31,0,16.3,-32.7,-29,-25.3,0.5,17.51,162,6.406762982,0
74.25,3,37,63.5,7.3,31,0,16,-32.9,-29.2,-25.6,0.5,16.61,160,6.376389496,0
74.25,3,37,63.4,7.2,31,0,16.8,-32.9,-29.3,-25.7,0.5,16.72,166,6.41121874,0
74.25,3,37,61.9,7.3,31,0,16.8,-33.3,-29.6,-26,0.5,15.88,160,6.526696055,0
74.25,3,37,61.8,7.2,31,0.1,17.8,-33.5,-29.9,-26.3,0.4,16.28,167,5.860546679,0
74.25,3,37,60.4,7.2,31,0,17.6,-33.6,-30,-26.4,0.4,15.16,163,6.066206372,0
74.25,3,37,60.2,7.1,31,0.1,18.6,-33.7,-30.1,-26.6,0.3,15.3,161,5.180128202,0
74.25,3,37,58.8,7.1,31,0.1,19.3,-33.8,-30.2,-26.7,0.3,15.42,166,5.339055455,0
74.25,3,37,57.4,7,31,0.1,18.6,-34,-30.5,-27,0.3,14.49,175,6.630702055,0
74.25,3,37,57.2,7,31,0.1,19.1,-33.7,-30.2,-26.7,0.3,14.57,165,6.358650356,0
74.25,3,37,55.8,6.9,31,0,19.3,-33.4,-29.9,-26.5,0.4,14.62,154,4.913610235,0
74.25,3,37,55.7,6.8,31,0,18.8,-33.2,-29.8,-26.4,0.4,13.7,147,0,0
74.25,3,37,54.4,6.7,31,0,20,-33.2,-29.8,-26.5,0.4,13.86,145,0,0
74.25,3,37,53,6.7,31,0,21.4,-33.1,-29.7,-26.4,0.5,14.05,154,0,0
74.25,3,37,53,6.5,31,0,22.6,-32.8,-29.5,-26.3,0.5,14.23,147,0,0
74.25,3,37,51.7,6.5,31,0,24,-32.5,-29.2,-26,0.5,14.42,158,0,0
74.25,3,37,51.7,6.4,31,0,25.3,-32.3,-29.1,-25.9,0.5,14.67,153,0,0
74.25,3,37,50.4,6.4,31,0,26.3,-32.3,-29.1,-25.9,0.5,14.79,149,5.257481525,0
74.25,3,37,50.4,6.3,31,0,29.4,-32.4,-29.2,-26.1,0.5,16.06,147,5.917012569,0
74.25,3,37,50.4,6.3,31,0,28.1,-32.7,-29.5,-26.4,0.5,15,147,5.844671208,0
74.25,3,37,50.4,6.3,31,0,28.4,-32.9,-29.7,-26.6,0.5,15.04,151,5.205548605,0
74.25,3,37,50.4,6.2,31,0,26.1,-33.1,-30,-26.9,0.5,13.9,158,5.187592957,0
74.25,3,37,51.7,6.2,31,0,25.8,-33.2,-30.1,-27,0.5,13.91,148,5.955923287,0
74.25,3,37,51.7,6.2,31,0,25.2,-33.5,-30.4,-27.3,0.4,13.9,148,5.64089498,0
74.25,3,37,52.9,6.2,31,0,24.6,-33.9,-30.8,-27.7,0.4,13.9,146,5.707615531,0
74.25,3,37,53,6.2,31,0,24,-34.7,-31.6,-28.5,0.4,13.91,145,5.490640684,0
74.25,3,37,54.3,6.2,31,0,23.2,-35.1,-32,-28.9,0.4,13.91,151,5.786450703,0
74.25,3,37,54.3,6.2,31,0,22.4,-35,-31.9,-28.8,0.4,13.9,155,5.959586631,0
74.25,3,37,55.6,6.1,31,0,21.6,-35.2,-32.1,-29.1,0.4,13.87,147,5.673408333,0
74.25,3,37,56.9,6.1,31,0,19,-35.6,-32.5,-29.5,0.4,12.68,151,0,0
74.25,3,37,57,6,31,0,18.2,-35.8,-32.8,-29.8,0.4,12.61,155,6.130062414,0
74.25,3,37,58.3,6,31,0,17.5,-36.1,-33.1,-30.1,0.4,12.56,151,6.210099218,0
74.25,3,37,59.6,6,31,0,18.1,-36.3,-33.3,-30.3,0.4,12.82,148,6.573838821,0
74.25,3,37,59.7,5.9,31,0,18.7,-36.6,-33.6,-30.7,0.4,13.09,150,6.712654244,0
74.25,3,37,61,5.9,31,0,19.2,-36.8,-33.8,-30.9,0.4,13.37,149,6.760908816,0
74.25,3,37,64,5.8,31,0,20.7,-38.3,-35.4,-32.5,0.4,14.55,148,1.582483449,0
74.25,3,37,64.1,5.8,31,0,18.9,-38.6,-35.7,-32.8,0.4,13.35,149,1.724502445,0
74.25,3,37,57.1,6.9,31,0,6.7,-44.8,-41.3,-37.9,0.2,5.17,147,2.329866874,0
73.75,3,37,73.8,9.1,31,0,17.6,-28.4,-23.8,-19.3,1.2,16.96,148,0.065792702,0
73.75,3,37,73.8,9.3,31,0,17.2,-29,-24.3,-19.7,1.1,16.91,142,0.713328128,0
73.75,3,37,73.8,9.3,31,0,16.8,-29.5,-24.8,-20.2,1.1,16.96,140,0.090582465,0
73.75,3,37,73.8,9.4,31,0,16.4,-30.4,-25.7,-21,1,17.1,146,0.073734178,0
73.75,3,37,73.8,9.3,31,0,16.7,-30.4,-25.7,-21.1,1,16.99,163,0.187203453,0
73.75,3,37,73.8,9.2,31,0,16.3,-30.2,-25.6,-21,1,16.95,150,0.228219716,0
73.75,3,37,73.8,8.9,31,0,17.3,-28.9,-24.4,-20,1.1,16.81,164,0.084767586,0
73.75,3,37,69,7.2,31,0,37.7,-27.6,-24,-20.4,0.9,20.77,147,5.772289291,0
73.75,3,37,70.2,7.1,31,0,34.9,-28.1,-24.5,-21,0.9,20.57,150,5.94329957,0
73.75,3,37,71.4,7.1,31,0,34,-28.4,-24.8,-21.3,0.9,20.43,146,6.10927519,0
73.75,3,37,70.1,7.1,31,0,32,-28.6,-25,-21.5,0.9,20.3,145,0,0
73.75,3,37,69.8,7.2,31,0,28.2,-29.2,-25.6,-22,0.8,20.04,145,0,0
73.75,3,37,69.7,7.1,31,0,26.2,-29.7,-26.1,-22.6,0.8,19.87,158,0,0
73.75,3,37,69.5,7.2,31,0,26.4,-30.1,-26.5,-22.9,0.7,19.78,151,0,0
73.75,3,37,69.4,7.2,31,0,24.3,-30.3,-26.7,-23.1,0.7,19.47,144,5.70956829,0
73.75,3,37,67.9,7.3,31,0,22.2,-30.8,-27.1,-23.5,0.6,19.25,147,5.780266819,0
73.75,3,37,67.8,7.2,31,0,21.2,-30.8,-27.2,-23.6,0.7,19.61,157,5.297499212,0
73.75,3,37,67.6,7.3,31,0,19.7,-31.1,-27.4,-23.8,0.7,19.34,147,5.817516917,0
73.75,3,37,67.5,7.2,31,0,19.4,-31.2,-27.6,-24,0.7,18.51,154,5.904758257,0
73.75,3,37,66.2,7.3,31,0,18.7,-31.5,-27.8,-24.2,0.7,18.3,149,6.04191996,0
73.75,3,37,66.1,7.2,31,0,18.1,-31.7,-28.1,-24.5,0.6,18.02,146,5.658434687,0
73.75,3,37,64.7,7.2,31,0,18.8,-32.1,-28.5,-24.9,0.6,18.2,149,6.106429407,0
73.75,3,37,64.5,7.2,31,0,18.4,-32.5,-28.9,-25.3,0.5,17.61,164,5.441325552,0
73.75,3,37,63.2,7.2,31,0,18.3,-32.7,-29.1,-25.5,0.5,16.76,152,5.600663128,0
73.75,3,37,63,7.2,31,0,19.1,-32.6,-29,-25.4,0.5,16.89,153,5.428250766,0
73.75,3,37,61.6,7.1,31,0,18.8,-33,-29.4,-25.9,0.5,16.03,164,4.975981037,0
73.75,3,37,61.4,7.1,31,0.1,19.6,-32.9,-29.3,-25.8,0.4,16.17,164,5.503893963,0
73.75,3,37,60,6.9,31,0,20.2,-32.6,-29.1,-25.7,0.5,16.29,158,5.370038789,0
73.75,3,37,59.8,7,31,0,21,-32.6,-29.1,-25.6,0.5,16.4,149,5.167115627,0
73.75,3,37,58.3,6.7,31,0,21,-32.3,-28.9,-25.6,0.5,15.54,142,5.749239971,0
73.75,3,37,57,6.8,31,0,22.5,-32.2,-28.8,-25.4,0.5,15.74,152,0,0
73.75,3,37,56.8,6.6,31,0,24.2,-32.2,-28.9,-25.6,0.5,15.95,158,0,0
73.75,3,37,55.4,6.6,31,0,24.2,-32.1,-28.8,-25.5,0.5,15.1,150,0,0
73.75,3,37,54.1,6.5,31,0,24,-32.2,-28.9,-25.7,0.5,14.23,154,0,0
73.75,3,37,54.1,6.6,31,0,25.7,-32.2,-28.9,-25.6,0.5,14.45,150,0,0
73.75,3,37,52.7,6.4,31,0,27.3,-32.1,-28.9,-25.7,0.5,14.68,154,0,0
73.75,3,37,51.5,6.4,31,0,29.1,-32,-28.8,-25.6,0.5,14.91,153,0,0
73.75,3,37,51.5,6.4,31,0,30.7,-32.1,-28.9,-25.7,0.5,15.15,147,0,0
73.75,3,37,50.2,6.3,31,0,32.3,-31.8,-28.6,-25.5,0.5,15.37,155,5.374942325,0
73.75,3,37,50.2,6.4,31,0,31,-32,-28.8,-25.6,0.5,14.37,153,5.454275428,0
73.75,3,37,50.2,6.3,31,0,34.7,-32.3,-29.1,-26,0.5,16,152,5.516271426,0
73.75,3,37,50.2,6.3,31,0,35.3,-32.4,-29.2,-26.1,0.5,16.08,155,5.246718545,0
73.75,3,37,50.2,6.3,31,0,35.4,-32.5,-29.3,-26.2,0.5,16.14,151,5.328593291,0
73.75,3,37,50.2,6.3,31,0,32.4,-32.8,-29.6,-26.5,0.5,14.97,151,5.717562971,0
73.75,3,37,51.5,6.3,31,0,31.8,-33.1,-29.9,-26.8,0.5,15.02,149,5.779734582,0
73.75,3,37,52.7,6.2,31,0,31.1,-33.3,-30.2,-27.1,0.5,15.08,153,5.783187839,0
73.75,3,37,52.7,6.2,31,0,30.2,-33.6,-30.5,-27.4,0.4,15.11,149,5.91053073,0
73.75,3,37,54.1,6.2,31,0,29.3,-33.8,-30.7,-27.6,0.4,15.13,146,6.118845659,0
73.75,3,37,55.3,6.1,31,0,28.3,-34.1,-31,-28,0.4,15.1,152,6.318862224,0
73.75,3,37,55.3,6.1,31,0,27.2,-34.7,-31.6,-28.6,0.4,15.06,146,6.579669299,0
73.75,3,37,56.7,6.1,31,0,23.9,-34.8,-31.7,-28.7,0.4,13.72,148,6.414330351,0
73.75,3,37,57.9,6.1,31,0,22.7,-35.2,-32.1,-29.1,0.4,13.6,149,6.608752162,0
73.75,3,37,58,6,31,0,21.8,-35.3,-32.3,-29.3,0.4,13.53,145,7.573139,0
73.75,3,37,60.7,5.9,31,0,23.6,-36.2,-33.2,-30.3,0.4,14.39,147,8.256700199,0
73.75,3,37,62.1,5.9,31,0,21.7,-36.6,-33.6,-30.7,0.4,13.33,146,7.47389241,0
73.75,3,37,63.5,6,31,0,24.3,-37.3,-34.3,-31.3,0.4,15.15,147,1.678813729,0
73.75,3,37,63.6,5.9,31,0,24.4,-37.6,-34.6,-31.7,0.4,15.35,145,1.757352457,0
73.75,3,37,65.3,5.9,31,0,24.2,-38.4,-35.4,-32.5,0.4,15.84,148,1.706180001,0
73.75,3,37,57.7,7,31,0,9.1,-44.5,-41,-37.5,0.2,7.33,147,2.179854724,0
73.75,3,37,57.8,7.2,31,0,8.9,-44.2,-40.6,-37,0.2,7.25,144,2.223272026,0
73.75,3,37,57.9,7.2,31,0,7.3,-43.8,-40.2,-36.6,0.2,5.97,144,2.102537485,0
73.75,3,37,59.2,7.3,31,0,8.5,-43.3,-39.6,-36,0.2,7.08,147,2.391573948,0
73.25,3,37,73.8,9.1,31,0,17.3,-28,-23.4,-18.9,1.2,16.75,151,0.061812004,0
73.25,3,37,73.8,9.4,31,0,16.3,-29.3,-24.6,-19.9,1.1,16.85,174,0.090806538,0
73.25,3,37,73.8,9.5,31,0,15.8,-29.8,-25,-20.3,1.1,16.87,127,0.17307132,0
73.25,3,37,73.8,9.4,31,0,15.9,-29.6,-24.9,-20.2,1.1,16.9,189,0.241989562,0
73.25,3,37,72.5,9.4,31,0,15.5,-29.7,-25,-20.3,1.1,16.85,157,0.26534891,0
73.25,3,37,84.8,6.3,31,0,10,-26.5,-23.3,-20.2,1,13.62,145,0.002882052,0
73.25,3,37,84.9,6.4,31,0,10.8,-26.4,-23.2,-20,1,13.79,147,0.002583856,0
73.25,3,37,83.7,6.4,31,0,13.2,-26.5,-23.3,-20.1,1,12.76,147,0.005036213,0
73.25,3,37,65.3,7,31,0,47.6,-25.5,-22,-18.5,1.1,21.28,146,5.71147353,0
73.25,3,37,66.5,7.1,31,0,47.3,-26.3,-22.7,-19.2,1,23.04,150,5.638019752,0
73.25,3,37,66.5,7.1,31,0,46.8,-26.5,-22.9,-19.4,1,22.49,164,5.898509342,0
73.25,3,37,67.8,7.2,31,0,44.4,-26.8,-23.2,-19.6,0.9,22.27,160,6.154513642,0
73.25,3,37,67.8,7.3,31,0,44.7,-27.3,-23.6,-20,0.9,22.18,168,6.112905972,0
73.25,3,37,69,7.2,31,0,43.1,-27.4,-23.8,-20.2,0.9,22.08,157,6.107863627,0
73.25,3,37,69,7.2,31,0,44.2,-27.4,-23.8,-20.2,0.9,22.1,161,6.213160276,0
73.25,3,37,70.3,7.3,31,0,42,-27.8,-24.1,-20.5,0.9,21.65,153,6.019029789,0
73.25,3,37,70.3,7.2,31,0,41,-28,-24.4,-20.8,0.9,21.61,149,6.093303324,0
73.25,3,37,70.3,7.2,31,0,39.8,-28,-24.4,-20.8,0.9,21.42,149,6.023268925,0
73.25,3,37,71.4,7.3,31,0,38.6,-28.3,-24.6,-21,0.9,21.43,152,6.35703342,0
73.25,3,37,71.2,7.2,31,0,34.6,-28.7,-25.1,-21.5,0.9,20.77,149,6.498808827,0
73.25,3,37,71.1,7.3,31,0,32,-28.9,-25.2,-21.6,0.9,20.64,145,5.658980573,0
73.25,3,37,70.9,7.1,31,0,30.7,-29,-25.4,-21.9,0.9,20.43,145,6.57335037,0
73.25,3,37,70.8,7.2,31,0,28.5,-29.3,-25.7,-22.1,0.7,20.03,144,6.188202516,0
73.25,3,37,70.6,7.2,31,0,26.5,-29.5,-25.9,-22.3,0.7,19.75,151,5.964173083,0
73.25,3,37,69.2,7.2,31,0,24.5,-29.8,-26.2,-22.6,0.7,19.56,147,5.998533882,0
73.25,3,37,69.1,7.3,31,0,23.7,-30.2,-26.5,-22.9,0.7,20.16,145,5.773395616,0
73.25,3,37,68.9,7.1,31,0,22.2,-30.1,-26.5,-23,0.7,20.11,146,5.873562588,0
73.25,3,37,68.8,7.1,31,0,22,-30.4,-26.8,-23.3,0.7,18.89,147,6.108213079,0
73.25,3,37,67.4,7.2,31,0,21,-30.8,-27.2,-23.6,0.7,18.75,151,5.427893819,0
73.25,3,37,67.3,7.2,31,0,20.4,-31.1,-27.5,-23.9,0.7,18.48,149,5.747569226,0
73.25,3,37,67.2,7.2,31,0,19.8,-31.2,-27.6,-24,0.7,18.53,153,5.393872032,0
73.25,3,37,65.8,7.2,31,0,20.4,-31.4,-27.8,-24.2,0.7,18.28,149,6.786650842,0
73.25,3,37,65.7,7.1,31,0,20.1,-31.4,-27.8,-24.3,0.7,18.26,146,5.751051104,0
73.25,3,37,64.2,7.1,31,0,21.1,-31.6,-28,-24.5,0.6,18.18,147,5.747223341,0
73.25,3,37,64,7,31,0,21.1,-31.7,-28.2,-24.7,0.5,17.83,145,5.6684664,0
73.25,3,37,62.6,7,31,0,22.1,-31.7,-28.2,-24.7,0.5,17.99,146,5.713853892,0
73.25,3,37,61.1,6.9,31,0,22,-31.8,-28.3,-24.9,0.5,17.15,147,5.595001405,0
73.25,3,37,61,6.9,31,0,23,-31.9,-28.4,-25,0.5,17.3,145,5.726568839,0
73.25,3,37,59.6,6.8,31,0,23.2,-31.8,-28.4,-25,0.5,16.46,149,0,0
73.25,3,37,59.4,6.8,31,0,24.8,-32,-28.6,-25.2,0.5,16.66,152,0,0
